id	iast	burmese	es	en	flag
78906	tīhappaṭicchanna	(က) ၃-ရက်တိုင်အောင် ဖုံးလွှမ်းအပ်သော။ (ခ) ၃-ရက်ဖြင့် ဖုံးလွှမ်းအပ်သော။ ဧကာဟပ္ပဋိစ္ဆန္န (ပါစိတ်၊ ယော၊ ၂။ ၁၇)-ကြည့်ပါ။ (ဂ) ဖုံးလွှမ်းအပ်သည်ဖြစ်၍ ၃-ရက်-ရှိ-ရ-သော (အာပတ်)။	(a) ocultado durante 3 días. (b) ocultado por 3 días. véase *ekāhappaṭicchanna*. (c) que lleva / tiene 3 días ocultada (*āpatti*).	(a) concealed for 3 days. (b) concealed by 3 days. see *ekāhappaṭicchanna*. (c) having been / having 3 days concealed (an *āpatti*).	cross-reference to ဧကာဟပ္ပဋိစ္ဆန္န left in the text (not a placeholder); its citation dropped.
78909	tuṁpaccaya	တုံ-ပစ္စည်း။ မူရင်းကြည့်ပါ။	el sufijo *tuṁ*. véase el original.	the suffix *tuṁ*. see the original.	editor's note 'see the original'.
78910	tu	-ဗျည်းနှင့်,ဥ-သရကို ယှဉ်ကပ် ရွတ်ဆိုအပ်သော 'တု'သဒ္ဒါ။ မူရင်းကြည့်ပါ။	la palabra '*tu*', pronunciada uniendo la consonante *ta* con la vocal *u*. véase el original.	the word '*tu*', pronounced by joining the consonant *ta* with the vowel *u*. see the original.	editor's note 'see the original'; the consonant before '-ဗျည်း' is missing in the source, supplied as တ from the headword.
78913	tuṅga	(၁) ပုန်းညက်ပင်။ (တိ) (၂) (က) မြင့်-မောက်-ချွန်ထွက်-သော။ (ခ) ရှည်လျားသော။ «S1»	(1) árbol ‹ပုန်းညက်› (¿Calophyllum inophyllum?). (adjetivo) (2) (a) alto / elevado / puntiagudo. (b) largo. Véase [[tuṅganāsā]].	(1) the ‹ပုန်းညက်› tree (Calophyllum inophyllum?). (adjective) (2) (a) high / lofty / pointed. (b) long. See [[tuṅganāsā]].	tree ပုန်းညက် tentatively Calophyllum inophyllum.
78918	tuṅgavaṇṭaka	ရှည်သောအညှာရှိသော (သစ်ပင်)၊ ပိန္နဲနွယ်ပင်¿။	(árbol) que tiene pedúnculos largos; ‹ပိန္နဲနွယ်ပင်›.	(a tree) having long stalks; ‹ပိန္နဲနွယ်ပင်›.	plant ပိန္နဲနွယ်ပင် ('jackfruit creeper'?) not identified; the source itself marks it with '¿'.
78919	tuṅgavallika	ပိန္နဲနွယ်ပင်။	‹ပိန္နဲနွယ်ပင်›.	‹ပိန္နဲနွယ်ပင်›.	plant ပိန္နဲနွယ်ပင် ('jackfruit creeper'?) not identified; left in Burmese.
78921	tuṅgahāra	ပိန္နဲနွယ်ပင်။	‹ပိန္နဲနွယ်ပင်›.	‹ပိန္နဲနွယ်ပင်›.	plant ပိန္နဲနွယ်ပင် ('jackfruit creeper'?) not identified; left in Burmese.
78923	tuccha	(၁) အချည်းနှီးသော၊ (က) ကင်းသော။ (ခ) ဆိတ်သုဉ်းသော။ (ဂ) အကျိုးမရှိသော။ (ဃ) အနှစ်မရှိသော။ (င) တစ်စုံတစ်ခု ဘာမျှမရှိသော (ကောင်းကင်-စသည်)။ (၂) ခနတ်ယွင်း-ဖောက်ပြန်-မဟုတ်မမှန်-သော။ (၃) နည်း-အနည်းငယ်-သော။ (၄) ယုတ်ညံ့-အောက်ကျ-သော။ (ထီ) (၅) ထိုးဆွ-စူးဝင်-ခြင်း။	(1) vano; (a) carente. (b) vacío. (c) sin provecho. (d) sin sustancia. (e) que no tiene nada en absoluto (el cielo y demás). (2) defectuoso / tergiversado / falso. (3) poco / escaso. (4) vil / inferior. (femenino) (5) el pinchar / penetrar.	(1) empty; (a) devoid. (b) void. (c) fruitless. (d) without substance. (e) having nothing whatever (the sky and so on). (2) faulty / perverted / untrue. (3) little / scanty. (4) base / low. (feminine) (5) the pricking / piercing.	(2) ခနတ်ယွင်း read as ချွတ်ယွင်း 'faulty'; probably a misprint.
79011	tuṇḍa	(၁) (ငှက်-စသည်တို့၏) နှုတ်သီး-ပါးစပ်။ (၂) (က) (သန်လျှက်-စသော လက်နက်၏) အဦး-အဖျား-အစွန်း-ထိပ်ဖူး။ (ခ) (သလေးစပါး၏) အသီး-အဖျား-အစွန်း-ထိပ်ဖျား။ (၃) ချွန်ထက်သော (လက်နက်)။	(1) (de los pájaros y demás) pico / boca. (2) (a) (de un arma como la espada y demás) punta / extremo / borde / cabo. (b) (del arroz ‹သလေး›) grano / extremo / borde / punta. (3) (arma) afilada.	(1) (of birds and so on) beak / mouth. (2) (a) (of a weapon such as the sword and so on) point / tip / edge / top. (b) (of ‹သလေး› rice) grain / tip / edge / top. (3) sharp (weapon).	သလေး (a fine rice variety) left in Burmese.
79015	tuṇḍikerī	ကျီးအာပင်။	planta ‹ကျီးအာ›.	‹ကျီးအာ› plant.	Plant ကျီးအာပင် not identified; left in Burmese.
79017	tuṇḍila	နှုတ်သီး-ရှိ-ကောင်း-သော၊ သူ၊ (က) တုဏ္ဍိလဝက်။ (ခ) တုဏ္ဍိလ-အမည်ရှိသော (ကာဠီပြည့်တန်ဆာမ၏ မောင်)။	que tiene hocico / que tiene buen hocico (dicho de una persona); (a) el cerdo *tuṇḍila*. (b) (el hermano de la cortesana *kāl̤ī*) llamado *tuṇḍila*.	having a snout / having a good snout (said of a person); (a) the pig *tuṇḍila*. (b) (the brother of the courtesan *kāl̤ī*) named *tuṇḍila*.	နှုတ်သီး-ရှိ-ကောင်း-သော: hyphenation unclear; read as 'having a snout / having a good snout'.
79018	tuṇḍilajātaka	တုဏ္ဍိလ-ဇာတ်၊ မဟာတုဏ္ဍိလ-နှင့် စူဠတုဏ္ဍိလဝက်ညီနောင် ၂-ကောင်တို့သည် ဗာရာဏသီပြည်အမယ်အို ၁-ဦး၏ သားများအမှတ်ဖြင့် မွေးမြူခြင်းဖြင့် အလွန်ဆူဖြိုးသော ကိုယ်ရှိကြ၏။ မူရင်းကြည့်ပါ။	el *jātaka* de *tuṇḍila*; los dos cerdos hermanos *mahātuṇḍila* y *cūl̤atuṇḍila*, criados como hijos por una anciana de la ciudad de *bārāṇasī*, tenían cuerpos muy gordos. Véase el original.	the *jātaka* of *tuṇḍila*; the two pig brothers *mahātuṇḍila* and *cūl̤atuṇḍila*, raised as her sons by an old woman of the city of *bārāṇasī*, had very fat bodies. See the original.	Source note 'မူရင်းကြည့်ပါ' (see the original).
79028	tuṇhī	ဆိတ်ဆိတ်နေသော၊ (က) စကားမဆို-မတုန်မလှုပ်နေ-ခြင်းဟူသော ညှဉ်းဆဲခြင်းရှိသော။ (ခ) စကားမဆို-မတုန်မလှုပ်နေ-ခြင်းဖြင့် ညှဉ်းဆဲတတ်သော၊ သူ။	que permanece callado; (a) que tiene una tortura consistente en no hablar / en quedarse inmóvil. (b) que suele torturar no hablando / quedándose inmóvil (dicho de una persona).	keeping silent; (a) having a torment consisting in not speaking / in staying motionless. (b) apt to torment by not speaking / by staying motionless (said of a person).	'Torment' (ညှဉ်းဆဲ) is unexpected for tuṇhī; rendered as written.
79037	tuttha	(၁) ဒုတ္ထာ။ «S1» (ထီ) (၂) ဖာလာငယ်။ (၃) မဲပင်။	(1) *dutthā*. Véase [[ārakūṭaloha]]. (femenino) (2) cardamomo pequeño. (3) planta del índigo.	(1) *dutthā*. See [[ārakūṭaloha]]. (feminine) (2) small cardamom. (3) indigo plant.	Tentative: ဖာလာငယ် as small cardamom, မဲပင် as the indigo plant.
79054	tunnakāra	အပ်ချုပ်မှုကို ပြုလုပ်သူ၊ အပ်ချုပ်သွား။	el que hace costura; sastre.	one who does needlework; tailor.	အပ်ချုပ်သွား read as a slip for အပ်ချုပ်သမား 'tailor'.
79060	tunnavāya	အပ်ဖြင့် ချုပ်စပ်သော၊ သူ၊ အပ်-လျှူိ-ချုပ်-သွား။ «S1»	que cose con aguja (dicho de una persona); sastre que cose / enhebra / pespuntea. Véase también [[tunnavāyaüpakaraṇa]].	who sews with a needle (said of a person); tailor who sews / threads / stitches. See also [[tunnavāyaüpakaraṇa]].	အပ်-လျှူိ-ချုပ်-သွား: final သွား read as a slip for သမား 'maker, worker'.
79072	tumba	(ပု) (န) (၁) ဗူး၊ ခွက်၊ ကျည်တောက်၊ (က) သံဗူး၊ ကြေးဗူး။ (ခ) သစ်သားဗူး။ (ဂ) သစ်သီးဗူး။ (ဃ) သားရေဗူး။ (င) ဆီဗူး။ (စ) ရေဗူး။ (န) (ထီ) (၂) ဗူးပင်။ (န) (၃) ပြည်တောင်း။ (ပု) (၄) ၁-ပြည်ပမာဏ။ (၅) ကရား။ (၆) ဗူးသီးနှင့်တူသော (ဦးခေါင်း-စသည်)။ «S1»	(masculino) (neutro) (1) recipiente de calabaza; cuenco; tubo; (a) recipiente de hierro, recipiente de bronce. (b) recipiente de madera. (c) recipiente hecho de un fruto. (d) recipiente de cuero. (e) recipiente de aceite. (f) recipiente de agua. (neutro) (femenino) (2) planta de la calabaza. (neutro) (3) cesto de medida de un ‹ပြည်›. (masculino) (4) la medida de 1 ‹ပြည်›. (5) jarra con pico. (6) (cabeza y demás) semejante a una calabaza. Véase [[tumbasīsa]].	(masculine) (neuter) (1) gourd-vessel; bowl; tube; (a) iron vessel, bronze vessel. (b) wooden vessel. (c) vessel made from a fruit. (d) leather vessel. (e) oil vessel. (f) water vessel. (neuter) (feminine) (2) gourd plant. (neuter) (3) measuring basket of one ‹ပြည်›. (masculine) (4) the measure of 1 ‹ပြည်›. (5) spouted jug. (6) (head and so on) resembling a gourd. See [[tumbasīsa]].	ပြည် (a Burmese volume measure) left in Burmese; ကရား rendered 'spouted jug'.
79079	tumbamatta	၁-ပြည် အတိုင်းအရှည်ရှိသော (စပါးဖျင်း-စသည်)။	(granos de arroz vanos y demás) que tienen la medida de 1 ‹ပြည်›.	(empty paddy grains and so on) having the measure of 1 ‹ပြည်›.	ပြည် (a Burmese volume measure) left in Burmese.
79083	tumbala	(က) ပိတုန်း။ (ခ) ပျားတူ။ «S1»	(a) abejorro. (b) abeja ‹ပျားတူ›. Véase [[tumbalanāmika]].	(a) bumblebee. (b) ‹ပျားတူ› bee. See [[tumbalanāmika]].	ပျားတူ (a kind of bee) not identified; left in Burmese.
79084	tumbalanāmika	တုမ္ဗလ-အမည်ရှိသော၊ (က) ပိတုန်း။ (ခ) ပျားတူ။	llamado *tumbala*; (a) abejorro. (b) abeja ‹ပျားတူ›.	named *tumbala*; (a) bumblebee. (b) ‹ပျားတူ› bee.	ပျားတူ (a kind of bee) not identified; left in Burmese.
79085	tumbal̤anāmika	တုမ္ဗလ-အမည်ရှိသော၊ (က) ပိတုန်း။ (ခ) ပျားတူ။	llamado *tumbala*; (a) abejorro. (b) abeja ‹ပျားတူ›.	named *tumbala*; (a) bumblebee. (b) ‹ပျားတူ› bee.	ပျားတူ (a kind of bee) not identified; left in Burmese.
79089	tura	လျင်မြန်သော။ (ကြိ၊ဝိ-စွာ,လျင်လျင်,မြန်မြန်)။	rápido. (adverbio: rápidamente, deprisa, pronto).	quick. (adverb: quickly, swiftly, fast).	ကြိ၊ဝိ read as kriyāvisesana (adverb).
79096	turanti	လိပ်ထားကုန်၏။ «S1»	enrollan. Véase [[turī]].	roll up. See [[turī]].	လိပ်ထား 'roll up' is unexpected for turanti; rendered as written.
79113	turukkha	ကမျည်းနံ့သာ။ «S1»	sustancia aromática ‹ကမျည်း›. Véanse [[catujjāti]], [[catujjātiyagandha]].	‹ကမျည်း› fragrant substance. See [[catujjāti]], [[catujjātiyagandha]].	ကမျည်းနံ့သာ not identified (an incense, perhaps olibanum); left in Burmese.
79116	turūbrahmasutta	တုရူဗြဟ္မ-သုတ်၊ သာသနာတော်၌ စူဠကောကာလိကနှင့် မဟာကောကာလိက 'ဒေဝဒတ်၏တပည့်'ဟု ၂-ပါးရှိရာ စူဠကောကာလိကသည် အရှင်သာရိပုတြာနှင့် အရှင်မောဂ္ဂလ္လာန်တို့ကို အန္တိမဝတ္ထု 'ပါရာဇိက' ဖြင့် စွပ်စွဲဆဲရေးခြင်းကြောင့် တကိုယ်လုံး၌ အဖုအပိမ့်ထွက်လျက် ပေါက်ပြဲသော ကိုယ်ရှိသည် ဖြစ်၍ ဇေတဝန်ကျောင်းတံခါးမုခ်အနီး ငှက်ပျောဖက်အခင်းပော်၌ ဆင်းရဲစွာ ဝေဒနာခံစားရ၏။	el sutta de *turūbrahma*; en la *sāsana* había dos, *cūl̤akokālika* y *mahākokālika*, ‘discípulos de *devadatta*’; *cūl̤akokālika*, por haber acusado e injuriado al venerable *sāriputta* y al venerable *moggallāna* con el *antimavatthu* ‘*pārājika*’, tenía un cuerpo con forúnculos brotados por todo él y reventados, y padecía penosamente la *vedanā* sobre un lecho de hojas de plátano, cerca de la puerta principal del monasterio de *jetavana*.	the sutta of *turūbrahma*; in the *sāsana* there were two, *cūl̤akokālika* and *mahākokālika*, ‘disciples of *devadatta*’; *cūl̤akokālika*, for having accused and reviled the venerable *sāriputta* and the venerable *moggallāna* with the *antimavatthu* ‘*pārājika*’, had a body with boils erupted all over and burst, and painfully underwent *vedanā* on a bed of plantain leaves near the main gate of the *jetavana* monastery.	Narrative stops mid-story (probably abridged; no 'see the original'); ငှက်ပျောဖက်အခင်းပော် read as 'bed of plantain leaves'.
